protein1,protein2,tm_score,sequence_divergence,patristic_distance,protein1_cluster,protein2_cluster,cluster_key
P005097009271_Drosophila_subobscura_part1_of1,P005092009948_Drosophila_santomea_part1_of1,0.88644,0.6995884773662551,2.3183968850000003,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005097009271_Drosophila_subobscura_part1_of1,P005093013422_Drosophila_sechellia_part1_of1,0.89529,0.184,0.257337012,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005097009271_Drosophila_subobscura_part1_of1,P005093013423_Drosophila_sechellia_part1_of1,0.88525,0.6954732510288066,2.314507745,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005097009271_Drosophila_subobscura_part1_of1,P005095004731_Drosophila_setifemur_part1_of1,0.97126,0.18,0.262462314,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005097009271_Drosophila_subobscura_part1_of1,P005095011902_Drosophila_setifemur_part1_of1,0.83076,0.7064220183486238,2.388099258,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005097009271_Drosophila_subobscura_part1_of1,P005095011903_Drosophila_setifemur_part1_of1,0.87097,0.6958333333333333,2.312880956,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005097009271_Drosophila_subobscura_part1_of1,P005097008429_Drosophila_subobscura_part1_of2,0.92023,0.7078189300411523,2.1826691270000005,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005097009271_Drosophila_subobscura_part1_of1,P005097008429_Drosophila_subobscura_part2_of2,0.88559,0.688259109311741,1.947525284,Cluster_2,Cluster_3,Cluster_2_Cluster_3
P005097009271_Drosophila_subobscura_part1_of1,P005098006594_Drosophila_subpulchrella_part1_of2,0.91951,0.148,0.290959033,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005097009271_Drosophila_subobscura_part1_of1,P005098006594_Drosophila_subpulchrella_part2_of2,0.90624,0.6954732510288066,2.2765467580000003,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005097009271_Drosophila_subobscura_part1_of1,P005099002466_Drosophila_suzukii_part1_of1,0.9067,0.7037037037037037,2.296409854,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005097009271_Drosophila_subobscura_part1_of1,P005099007453_Drosophila_suzukii_part1_of1,0.93713,0.156,0.30979615,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005097009271_Drosophila_subobscura_part1_of1,P005100011380_Drosophila_takahashii_part1_of2,0.8922,0.176,0.322303769,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005097009271_Drosophila_subobscura_part1_of1,P005100011380_Drosophila_takahashii_part2_of2,0.88801,0.6872427983539094,2.2834418659999995,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005097009271_Drosophila_subobscura_part1_of1,P005101009090_Drosophila_teissieri_part1_of1,0.91995,0.18,0.269260453,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005097009271_Drosophila_subobscura_part1_of1,P005101009092_Drosophila_teissieri_part1_of1,0.90284,0.691358024691358,2.3067886810000005,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005097009271_Drosophila_subobscura_part1_of1,P005102009205_Drosophila_virilis_part1_of1,0.9063,0.2048192771084337,0.322391834,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005097009271_Drosophila_subobscura_part1_of1,P005102009206_Drosophila_virilis_part1_of1,0.89389,0.6611570247933884,1.917633624,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005097009271_Drosophila_subobscura_part1_of1,P005103011421_Drosophila_willistoni_part1_of1,0.88801,0.6721311475409837,2.122048369,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005097009271_Drosophila_subobscura_part1_of1,P005103011422_Drosophila_willistoni_part1_of1,0.90374,0.1879999999999999,0.220621122,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005097009271_Drosophila_subobscura_part1_of1,Q9VBV3_Drosophila_melanogasterREF_part1_of1,0.88269,0.6954732510288066,2.3184302820000005,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,B4KE22_Drosophila_mojavensisREF_part1_of1,0.75896,0.736842105263158,2.477673232,Cluster_2,Cluster_4,Cluster_2_Cluster_4
P005098006594_Drosophila_subpulchrella_part1_of2,P005064008787_Drosophila_albomicans_part1_of2,0.7793,0.6884615384615385,2.054901457,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005064008787_Drosophila_albomicans_part2_of2,0.77249,0.7366255144032922,2.3408307889999995,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005064013138_Drosophila_albomicans_part1_of1,0.7952,0.2048192771084337,0.371775407,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005065001328_Drosophila_ananassae_part1_of2,0.8024,0.7111111111111111,2.538102421,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005065001328_Drosophila_ananassae_part2_of2,0.77955,0.6761133603238867,2.100238335,Cluster_2,Cluster_3,Cluster_2_Cluster_3
P005098006594_Drosophila_subpulchrella_part1_of2,P005065003751_Drosophila_ananassae_part1_of1,0.79318,0.132,0.228987047,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005066011807_Drosophila_arizonae_part1_of2,0.81541,0.2574626865671642,0.4757850429999999,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005066011807_Drosophila_arizonae_part2_of2,0.71463,0.6666666666666667,2.048071041,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005067004171_Drosophila_biarmipes_part1_of1,0.82552,0.04,0.051706546,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005067004172_Drosophila_biarmipes_part1_of1,0.76163,0.709016393442623,2.4860907139999995,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005068011778_Drosophila_bipectinata_part1_of2,0.82492,0.1274131274131273,0.231413452,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005068011778_Drosophila_bipectinata_part2_of2,0.76245,0.7049180327868853,2.585155977,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005070006661_Drosophila_bunnanda_part1_of1,0.75404,0.7066666666666667,2.606296995,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005070006662_Drosophila_bunnanda_part1_of1,0.82402,0.0719999999999999,0.178811445,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005071004180_Drosophila_busckii_part1_of1,0.77335,0.1548672566371681,0.327964543,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005071007432_Drosophila_busckii_part1_of1,0.74936,0.7035398230088495,2.137563779,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005072008715_Drosophila_elegans_part1_of1,0.83139,0.048,0.08283704,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005072008716_Drosophila_elegans_part1_of1,0.76418,0.7131147540983607,2.481047163999999,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005073012561_Drosophila_erecta_part1_of1,0.75446,0.7172131147540983,2.472948285,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005074010565_Drosophila_eugracilis_part1_of1,0.77032,0.6967213114754098,2.486232687,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005074010571_Drosophila_eugracilis_part1_of1,0.81848,0.06,0.094230732,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005075007245_Drosophila_ficusphila_part1_of1,0.82528,0.0919999999999999,0.143340888,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005076010725_Drosophila_grimshawi_part1_of1,0.68848,0.7222222222222222,2.300913224,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005076010744_Drosophila_grimshawi_part1_of1,0.82868,0.1895161290322581,0.450069344,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005076010745_Drosophila_grimshawi_part1_of1,0.76924,0.7119341563786008,2.095331799,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005077009626_Drosophila_guanche_part1_of1,0.77996,0.7206477732793521,2.381069283,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005077011090_Drosophila_guanche_part1_of1,0.76599,0.7206477732793521,2.381069283,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005077011621_Drosophila_guanche_part1_of1,0.82691,0.156,0.309459361,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005078005510_Drosophila_hydei_part1_of1,0.77201,0.6816326530612244,2.128327356,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005078006118_Drosophila_hydei_part1_of1,0.79986,0.1927710843373493,0.4291377889999999,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005079010340_Drosophila_innubila_part1_of1,0.74647,0.691358024691358,2.401146396,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005079011844_Drosophila_innubila_part1_of2,0.81941,0.2031872509960159,0.369322374,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005079011844_Drosophila_innubila_part2_of2,0.7351,0.6784140969162995,2.047808575,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005080010494_Drosophila_ironensis_part1_of1,0.82354,0.128,0.229891528,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005080010499_Drosophila_ironensis_part1_of1,0.75435,0.7288888888888889,2.630720817,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005080012110_Drosophila_ironensis_part1_of1,0.76405,0.7043478260869565,2.390578955,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005081003743_Drosophila_kikkawai_part1_of3,0.78753,0.0912698412698412,0.1812028499999999,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005081003743_Drosophila_kikkawai_part2_of3,0.67478,0.7233009708737864,2.6764025099999995,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005081003743_Drosophila_kikkawai_part3_of3,0.76125,0.7306122448979592,2.5726097519999995,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005081004694_Drosophila_kikkawai_part1_of1,0.76277,0.7418032786885246,2.6664087699999994,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005082012188_Drosophila_mauritiana_part1_of1,0.80016,0.0679999999999999,0.093300201,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005082012529_Drosophila_mauritiana_part1_of1,0.77139,0.7224489795918367,2.473937362,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005083008909_Drosophila_melanogaster_part1_of1,0.82647,0.0719999999999999,0.0972141169999999,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005083008910_Drosophila_melanogaster_part1_of1,0.76732,0.7183673469387755,2.473262311,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005084006084_Drosophila_miranda_part1_of1,0.77784,0.728744939271255,2.317173483,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005084006085_Drosophila_miranda_part1_of1,0.79931,0.148,0.277611591,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005085005288_Drosophila_mojavensis_part1_of1,0.79016,0.2048192771084337,0.478188389,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005085005289_Drosophila_mojavensis_part1_of1,0.73588,0.6764705882352942,2.09672653,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005086002813_Drosophila_navojoa_part1_of1,0.79029,0.2048192771084337,0.4598301809999999,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005086003013_Drosophila_navojoa_part1_of1,0.76844,0.6666666666666667,2.059885884,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005087007713_Drosophila_novamexicana_part1_of1,0.76561,0.6748971193415638,2.161108994,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005087007760_Drosophila_novamexicana_part1_of1,0.81586,0.1807228915662651,0.3984145129999999,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005087007761_Drosophila_novamexicana_part1_of1,0.76452,0.6666666666666667,2.045304188,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005088004783_Drosophila_obscura_part1_of1,0.78377,0.717741935483871,2.366804637,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005088004859_Drosophila_obscura_part1_of1,0.75242,0.6653225806451613,2.13590318,Cluster_2,Cluster_3,Cluster_2_Cluster_3
P005098006594_Drosophila_subpulchrella_part1_of2,P005088004876_Drosophila_obscura_part1_of1,0.78606,0.168,0.30537921,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005089006354_Drosophila_persimilis_part1_of1,0.77864,0.728744939271255,2.313245678,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005089006356_Drosophila_persimilis_part1_of1,0.79067,0.148,0.277611591,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005091006300_Drosophila_rhopaloa_part1_of1,0.81992,0.048,0.0755135629999999,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005092009946_Drosophila_santomea_part1_of1,0.82814,0.0759999999999999,0.120992224,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005092009948_Drosophila_santomea_part1_of1,0.75673,0.7172131147540983,2.473228914,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005093013422_Drosophila_sechellia_part1_of1,0.82367,0.0719999999999999,0.0972447329999999,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005093013423_Drosophila_sechellia_part1_of1,0.76665,0.7183673469387755,2.469339774,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005095004731_Drosophila_setifemur_part1_of1,0.80019,0.1434262948207171,0.200685285,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005095011902_Drosophila_setifemur_part1_of1,0.72584,0.7155963302752293,2.542931287,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005095011903_Drosophila_setifemur_part1_of1,0.75724,0.7178423236514523,2.467712985,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005097008429_Drosophila_subobscura_part1_of2,0.80573,0.7312252964426877,2.337501156,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005097008429_Drosophila_subobscura_part2_of2,0.76229,0.6814516129032258,2.102357313,Cluster_2,Cluster_3,Cluster_2_Cluster_3
P005098006594_Drosophila_subpulchrella_part1_of2,P005097009271_Drosophila_subobscura_part1_of1,0.79897,0.148,0.290959033,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005098006594_Drosophila_subpulchrella_part2_of2,0.76635,0.709016393442623,2.431378787,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005099002466_Drosophila_suzukii_part1_of1,0.7627,0.7172131147540983,2.451241883,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005099007453_Drosophila_suzukii_part1_of1,0.80012,0.0278884462151394,0.029636399,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005100011380_Drosophila_takahashii_part1_of2,0.80474,0.1062271062271061,0.128866166,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005100011380_Drosophila_takahashii_part2_of2,0.77351,0.7131147540983607,2.438273895,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005101009090_Drosophila_teissieri_part1_of1,0.82944,0.0759999999999999,0.1091681739999999,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005101009092_Drosophila_teissieri_part1_of1,0.75938,0.7049180327868853,2.46162071,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005102009205_Drosophila_virilis_part1_of1,0.81644,0.1807228915662651,0.3984145129999999,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005102009206_Drosophila_virilis_part1_of1,0.76677,0.6748971193415638,2.072465653,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005103011421_Drosophila_willistoni_part1_of1,0.76883,0.689795918367347,2.276880398,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,P005103011422_Drosophila_willistoni_part1_of1,0.82255,0.16,0.296643801,Cluster_2,Cluster_2,Cluster_2_Cluster_2
P005098006594_Drosophila_subpulchrella_part1_of2,Q9VBV3_Drosophila_melanogasterREF_part1_of1,0.76881,0.7183673469387755,2.473262311,Cluster_2,Cluster_1,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part2_of2,B4KE22_Drosophila_mojavensisREF_part1_of1,0.88795,0.7692307692307692,3.179833575,Cluster_1,Cluster_4,Cluster_1_Cluster_4
P005098006594_Drosophila_subpulchrella_part2_of2,P005064008787_Drosophila_albomicans_part1_of2,0.90269,0.4462151394422311,1.037840934,Cluster_1,Cluster_1,Cluster_1_Cluster_1
P005098006594_Drosophila_subpulchrella_part2_of2,P005064008787_Drosophila_albomicans_part2_of2,0.8717,0.484,1.251980166,Cluster_1,Cluster_1,Cluster_1_Cluster_1
P005098006594_Drosophila_subpulchrella_part2_of2,P005064013138_Drosophila_albomicans_part1_of1,0.86126,0.6983471074380165,2.436172482,Cluster_1,Cluster_2,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part2_of2,P005065001328_Drosophila_ananassae_part1_of2,0.89804,0.3024193548387096,0.5196053840000001,Cluster_1,Cluster_1,Cluster_1_Cluster_1
P005098006594_Drosophila_subpulchrella_part2_of2,P005065001328_Drosophila_ananassae_part2_of2,0.87832,0.691358024691358,2.2264002419999995,Cluster_1,Cluster_3,Cluster_1_Cluster_3
P005098006594_Drosophila_subpulchrella_part2_of2,P005065003751_Drosophila_ananassae_part1_of1,0.86727,0.7119341563786008,2.4007697340000003,Cluster_1,Cluster_2,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part2_of2,P005066011807_Drosophila_arizonae_part1_of2,0.87029,0.7107438016528926,2.540182118,Cluster_1,Cluster_2,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part2_of2,P005066011807_Drosophila_arizonae_part2_of2,0.84599,0.4425531914893617,1.031010518,Cluster_1,Cluster_1,Cluster_1_Cluster_1
P005098006594_Drosophila_subpulchrella_part2_of2,P005067004171_Drosophila_biarmipes_part1_of1,0.86754,0.7201646090534979,2.434753037,Cluster_1,Cluster_2,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part2_of2,P005067004172_Drosophila_biarmipes_part1_of1,0.92506,0.1088709677419355,0.121727907,Cluster_1,Cluster_1,Cluster_1_Cluster_1
P005098006594_Drosophila_subpulchrella_part2_of2,P005068011778_Drosophila_bipectinata_part1_of2,0.8437,0.7037037037037037,2.4031961390000003,Cluster_1,Cluster_2,Cluster_1_Cluster_2
P005098006594_Drosophila_subpulchrella_part2_of2,P005068011778_Drosophila_bipectinata_part2_of2,0.88664,0.3293650793650794,0.5666589399999999,Cluster_1,Cluster_1,Cluster_1_Cluster_1
P005098006594_Drosophila_subpulchrella_part2_of2,P005070006661_Drosophila_bunnanda_part1_of1,0.8819,0.3008849557522124,0.4974877240000001,Cluster_1,Cluster_1,Cluster_1_Cluster_1
