protein1,protein2,tm_score,sequence_divergence,patristic_distance
P005103011421_Drosophila_willistoni_part1_of1,P005072008715_Drosophila_elegans_part1_of1,0.892,0.6885245901639344,2.262196008
P005103011421_Drosophila_willistoni_part1_of1,P005072008716_Drosophila_elegans_part1_of1,0.89626,0.532520325203252,1.309488252
P005103011421_Drosophila_willistoni_part1_of1,P005073012561_Drosophila_erecta_part1_of1,0.88897,0.516260162601626,1.3013893730000001
P005103011421_Drosophila_willistoni_part1_of1,P005074010565_Drosophila_eugracilis_part1_of1,0.91569,0.5121951219512195,1.314673775
P005103011421_Drosophila_willistoni_part1_of1,P005074010571_Drosophila_eugracilis_part1_of1,0.8997,0.6885245901639344,2.2259772239999998
P005103011421_Drosophila_willistoni_part1_of1,P005075007245_Drosophila_ficusphila_part1_of1,0.85463,0.680327868852459,2.253529172
P005103011421_Drosophila_willistoni_part1_of1,P005076010725_Drosophila_grimshawi_part1_of1,0.7727,0.5232067510548524,1.0256915420000001
P005103011421_Drosophila_willistoni_part1_of1,P005076010744_Drosophila_grimshawi_part1_of1,0.86749,0.6942148760330579,2.35996803
P005103011421_Drosophila_willistoni_part1_of1,P005076010745_Drosophila_grimshawi_part1_of1,0.95233,0.4227642276422764,0.820110117
P005103011421_Drosophila_willistoni_part1_of1,P005077009626_Drosophila_guanche_part1_of1,0.95931,0.44715447154471544,1.209510371
P005103011421_Drosophila_willistoni_part1_of1,P005077011090_Drosophila_guanche_part1_of1,0.88267,0.44715447154471544,1.209510371
P005103011421_Drosophila_willistoni_part1_of1,P005077011621_Drosophila_guanche_part1_of1,0.86117,0.6762295081967213,2.140548697
P005103011421_Drosophila_willistoni_part1_of1,P005078005510_Drosophila_hydei_part1_of1,0.95633,0.342741935483871,0.64684869
P005103011421_Drosophila_willistoni_part1_of1,P005078006118_Drosophila_hydei_part1_of1,0.86161,0.691358024691358,2.3390364750000003
P005103011421_Drosophila_willistoni_part1_of1,P005079010340_Drosophila_innubila_part1_of1,0.85865,0.49593495934959353,1.229587484
P005103011421_Drosophila_willistoni_part1_of1,P005079011844_Drosophila_innubila_part1_of2,0.89483,0.6790123456790124,2.2792210600000002
P005103011421_Drosophila_willistoni_part1_of1,P005079011844_Drosophila_innubila_part2_of2,0.88303,0.31277533039647576,0.627451569
P005103011421_Drosophila_willistoni_part1_of1,P005080010494_Drosophila_ironensis_part1_of1,0.90224,0.6762295081967213,2.247175826
P005103011421_Drosophila_willistoni_part1_of1,P005080010499_Drosophila_ironensis_part1_of1,0.88381,0.4955357142857143,1.4591619049999998
P005103011421_Drosophila_willistoni_part1_of1,P005080012110_Drosophila_ironensis_part1_of1,0.88865,0.4759825327510917,1.219020043
P005103011421_Drosophila_willistoni_part1_of1,P005081003743_Drosophila_kikkawai_part1_of3,0.8754,0.680327868852459,2.16219983
P005103011421_Drosophila_willistoni_part1_of1,P005081003743_Drosophila_kikkawai_part2_of3,0.79709,0.529126213592233,1.504843598
P005103011421_Drosophila_willistoni_part1_of1,P005081003743_Drosophila_kikkawai_part3_of3,0.8871,0.5306122448979591,1.40105084
P005103011421_Drosophila_willistoni_part1_of1,P005081004694_Drosophila_kikkawai_part1_of1,0.88508,0.5551020408163265,1.4948498579999998
P005103011421_Drosophila_willistoni_part1_of1,P005082012188_Drosophila_mauritiana_part1_of1,0.8861,0.6885245901639344,2.2393138450000003
P005103011421_Drosophila_willistoni_part1_of1,P005082012529_Drosophila_mauritiana_part1_of1,0.93278,0.5121951219512195,1.30237845
P005103011421_Drosophila_willistoni_part1_of1,P005083008909_Drosophila_melanogaster_part1_of1,0.89749,0.6885245901639344,2.243227761
P005103011421_Drosophila_willistoni_part1_of1,P005083008910_Drosophila_melanogaster_part1_of1,0.90789,0.516260162601626,1.301703399
P005103011421_Drosophila_willistoni_part1_of1,P005084006084_Drosophila_miranda_part1_of1,0.92729,0.4552845528455285,1.145614571
P005103011421_Drosophila_willistoni_part1_of1,P005084006085_Drosophila_miranda_part1_of1,0.8907,0.6721311475409837,2.108700927
P005103011421_Drosophila_willistoni_part1_of1,P005085005288_Drosophila_mojavensis_part1_of1,0.85978,0.691358024691358,2.388087075
P005103011421_Drosophila_willistoni_part1_of1,P005085005289_Drosophila_mojavensis_part1_of1,0.89403,0.371900826446281,0.615247864
P005103011421_Drosophila_willistoni_part1_of1,P005086002813_Drosophila_navojoa_part1_of1,0.86428,0.691358024691358,2.369728867
P005103011421_Drosophila_willistoni_part1_of1,P005086003013_Drosophila_navojoa_part1_of1,0.94016,0.3455284552845529,0.578407218
P005103011421_Drosophila_willistoni_part1_of1,P005087007713_Drosophila_novamexicana_part1_of1,0.91552,0.41056910569105687,0.679630328
P005103011421_Drosophila_willistoni_part1_of1,P005087007760_Drosophila_novamexicana_part1_of1,0.89317,0.6666666666666667,2.308313199
P005103011421_Drosophila_willistoni_part1_of1,P005087007761_Drosophila_novamexicana_part1_of1,0.91996,0.35365853658536583,0.5638255219999999
P005103011421_Drosophila_willistoni_part1_of1,P005088004783_Drosophila_obscura_part1_of1,0.94429,0.4796747967479674,1.195245725
P005103011421_Drosophila_willistoni_part1_of1,P005088004859_Drosophila_obscura_part1_of1,0.8875,0.688259109311741,2.1075666980000003
P005103011421_Drosophila_willistoni_part1_of1,P005088004876_Drosophila_obscura_part1_of1,0.88579,0.6762295081967213,2.136468546
P005103011421_Drosophila_willistoni_part1_of1,P005089006354_Drosophila_persimilis_part1_of1,0.9512,0.4512195121951219,1.141686766
P005103011421_Drosophila_willistoni_part1_of1,P005089006356_Drosophila_persimilis_part1_of1,0.88518,0.6721311475409837,2.108700927
P005103011421_Drosophila_willistoni_part1_of1,P005091006300_Drosophila_rhopaloa_part1_of1,0.86297,0.680327868852459,2.267744463
P005103011421_Drosophila_willistoni_part1_of1,P005092009946_Drosophila_santomea_part1_of1,0.89642,0.6844262295081966,2.267005868
P005103011421_Drosophila_willistoni_part1_of1,P005092009948_Drosophila_santomea_part1_of1,0.90185,0.516260162601626,1.3016700019999998
P005103011421_Drosophila_willistoni_part1_of1,P005093013422_Drosophila_sechellia_part1_of1,0.8523,0.6885245901639344,2.243258377
P005103011421_Drosophila_willistoni_part1_of1,P005093013423_Drosophila_sechellia_part1_of1,0.92323,0.516260162601626,1.297780862
P005103011421_Drosophila_willistoni_part1_of1,P005095004731_Drosophila_setifemur_part1_of1,0.88899,0.6775510204081633,2.2483836790000002
P005103011421_Drosophila_willistoni_part1_of1,P005095011902_Drosophila_setifemur_part1_of1,0.84122,0.4954128440366973,1.371372375
P005103011421_Drosophila_willistoni_part1_of1,P005095011903_Drosophila_setifemur_part1_of1,0.87934,0.5308641975308642,1.2961540729999999
P005103011421_Drosophila_willistoni_part1_of1,P005097008429_Drosophila_subobscura_part1_of2,0.92029,0.44308943089430897,1.165942244
P005103011421_Drosophila_willistoni_part1_of1,P005097008429_Drosophila_subobscura_part2_of2,0.89888,0.6653225806451613,2.0740208310000003
P005103011421_Drosophila_willistoni_part1_of1,P005097009271_Drosophila_subobscura_part1_of1,0.89144,0.6721311475409837,2.122048369
P005103011421_Drosophila_willistoni_part1_of1,P005098006594_Drosophila_subpulchrella_part1_of2,0.88436,0.689795918367347,2.276880398
P005103011421_Drosophila_willistoni_part1_of1,P005098006594_Drosophila_subpulchrella_part2_of2,0.90896,0.51417004048583,1.2598198749999998
P005103011421_Drosophila_willistoni_part1_of1,P005099002466_Drosophila_suzukii_part1_of1,0.89701,0.5121951219512195,1.279682971
P005103011421_Drosophila_willistoni_part1_of1,P005099007453_Drosophila_suzukii_part1_of1,0.88973,0.6938775510204082,2.295717515
P005103011421_Drosophila_willistoni_part1_of1,P005100011380_Drosophila_takahashii_part1_of2,0.86054,0.689795918367347,2.308225134
P005103011421_Drosophila_willistoni_part1_of1,P005100011380_Drosophila_takahashii_part2_of2,0.90891,0.5182186234817814,1.266714983
P005103011421_Drosophila_willistoni_part1_of1,P005101009090_Drosophila_teissieri_part1_of1,0.89514,0.6844262295081966,2.255181818
P005103011421_Drosophila_willistoni_part1_of1,P005101009092_Drosophila_teissieri_part1_of1,0.90368,0.5203252032520325,1.290061798
P005103011421_Drosophila_willistoni_part1_of1,P005102009205_Drosophila_virilis_part1_of1,0.87863,0.6666666666666667,2.308313199
P005103011421_Drosophila_willistoni_part1_of1,P005102009206_Drosophila_virilis_part1_of1,0.9412,0.36585365853658536,0.590986987
P005103011421_Drosophila_willistoni_part1_of1,P005103011422_Drosophila_willistoni_part1_of1,0.87395,0.6762295081967213,2.206542487
P005103011421_Drosophila_willistoni_part1_of1,Q9VBV3_Drosophila_melanogasterREF_part1_of1,0.93082,0.516260162601626,1.301703399
P005103011422_Drosophila_willistoni_part1_of1,B4KE22_Drosophila_mojavensisREF_part1_of1,0.8482,0.7295081967213115,2.407335321
P005103011422_Drosophila_willistoni_part1_of1,P005064008787_Drosophila_albomicans_part1_of2,0.86783,0.6666666666666667,1.984563546
P005103011422_Drosophila_willistoni_part1_of1,P005064008787_Drosophila_albomicans_part2_of2,0.87724,0.7272727272727273,2.2704928779999998
P005103011422_Drosophila_willistoni_part1_of1,P005064013138_Drosophila_albomicans_part1_of1,0.92114,0.13654618473895586,0.178717316
P005103011422_Drosophila_willistoni_part1_of1,P005065001328_Drosophila_ananassae_part1_of2,0.8832,0.6748971193415638,2.4677645100000003
P005103011422_Drosophila_willistoni_part1_of1,P005065001328_Drosophila_ananassae_part2_of2,0.88358,0.6938775510204082,2.029900424
P005103011422_Drosophila_willistoni_part1_of1,P005065003751_Drosophila_ananassae_part1_of1,0.92625,0.16800000000000004,0.266034748
P005103011422_Drosophila_willistoni_part1_of1,P005066011807_Drosophila_arizonae_part1_of2,0.90628,0.14457831325301207,0.282726952
P005103011422_Drosophila_willistoni_part1_of1,P005066011807_Drosophila_arizonae_part2_of2,0.80834,0.6387665198237886,1.97773313
P005103011422_Drosophila_willistoni_part1_of1,P005067004171_Drosophila_biarmipes_part1_of1,0.95866,0.14400000000000002,0.300018051
P005103011422_Drosophila_willistoni_part1_of1,P005067004172_Drosophila_biarmipes_part1_of1,0.85475,0.6872427983539094,2.4157528029999997
P005103011422_Drosophila_willistoni_part1_of1,P005068011778_Drosophila_bipectinata_part1_of2,0.95034,0.15600000000000003,0.268461153
P005103011422_Drosophila_willistoni_part1_of1,P005068011778_Drosophila_bipectinata_part2_of2,0.8632,0.6954732510288066,2.514818066
P005103011422_Drosophila_willistoni_part1_of1,P005070006661_Drosophila_bunnanda_part1_of1,0.84863,0.6799999999999999,2.535959084
P005103011422_Drosophila_willistoni_part1_of1,P005070006662_Drosophila_bunnanda_part1_of1,0.95989,0.136,0.17957182800000002
P005103011422_Drosophila_willistoni_part1_of1,P005071004180_Drosophila_busckii_part1_of1,0.90016,0.09292035398230092,0.134906452
P005103011422_Drosophila_willistoni_part1_of1,P005071007432_Drosophila_busckii_part1_of1,0.84081,0.6858407079646018,2.067225868
P005103011422_Drosophila_willistoni_part1_of1,P005072008715_Drosophila_elegans_part1_of1,0.95969,0.16800000000000004,0.281959411
P005103011422_Drosophila_willistoni_part1_of1,P005072008716_Drosophila_elegans_part1_of1,0.86198,0.6831275720164609,2.410709253
P005103011422_Drosophila_willistoni_part1_of1,P005073012561_Drosophila_erecta_part1_of1,0.84837,0.691358024691358,2.402610374
P005103011422_Drosophila_willistoni_part1_of1,P005074010565_Drosophila_eugracilis_part1_of1,0.86759,0.6872427983539094,2.415894776
P005103011422_Drosophila_willistoni_part1_of1,P005074010571_Drosophila_eugracilis_part1_of1,0.95191,0.17200000000000004,0.245740627
P005103011422_Drosophila_willistoni_part1_of1,P005075007245_Drosophila_ficusphila_part1_of1,0.96326,0.18000000000000005,0.27329257500000004
P005103011422_Drosophila_willistoni_part1_of1,P005076010725_Drosophila_grimshawi_part1_of1,0.78543,0.6995708154506437,2.230575313
P005103011422_Drosophila_willistoni_part1_of1,P005076010744_Drosophila_grimshawi_part1_of1,0.97442,0.17741935483870963,0.25701125300000005
P005103011422_Drosophila_willistoni_part1_of1,P005076010745_Drosophila_grimshawi_part1_of1,0.86557,0.6818181818181819,2.024993888
P005103011422_Drosophila_willistoni_part1_of1,P005077009626_Drosophila_guanche_part1_of1,0.88094,0.7037037037037037,2.3107313720000002
P005103011422_Drosophila_willistoni_part1_of1,P005077011090_Drosophila_guanche_part1_of1,0.84961,0.7037037037037037,2.3107313720000002
P005103011422_Drosophila_willistoni_part1_of1,P005077011621_Drosophila_guanche_part1_of1,0.96579,0.17600000000000005,0.23912145
P005103011422_Drosophila_willistoni_part1_of1,P005078005510_Drosophila_hydei_part1_of1,0.88267,0.6680327868852459,2.057989445
P005103011422_Drosophila_willistoni_part1_of1,P005078006118_Drosophila_hydei_part1_of1,0.93449,0.13654618473895586,0.236079698
P005103011422_Drosophila_willistoni_part1_of1,P005079010340_Drosophila_innubila_part1_of1,0.85523,0.6818181818181819,2.330808485
P005103011422_Drosophila_willistoni_part1_of1,P005079011844_Drosophila_innubila_part1_of2,0.92394,0.1325301204819277,0.176264283
P005103011422_Drosophila_willistoni_part1_of1,P005079011844_Drosophila_innubila_part2_of2,0.82533,0.6651982378854626,1.977470664
P005103011422_Drosophila_willistoni_part1_of1,P005080010494_Drosophila_ironensis_part1_of1,0.95638,0.16800000000000004,0.266939229
P005103011422_Drosophila_willistoni_part1_of1,P005080010499_Drosophila_ironensis_part1_of1,0.85399,0.7244444444444444,2.560382906
P005103011422_Drosophila_willistoni_part1_of1,P005080012110_Drosophila_ironensis_part1_of1,0.86108,0.7043478260869565,2.320241044
P005103011422_Drosophila_willistoni_part1_of1,P005081003743_Drosophila_kikkawai_part1_of3,0.89765,0.132,0.181963233
P005103011422_Drosophila_willistoni_part1_of1,P005081003743_Drosophila_kikkawai_part2_of3,0.75869,0.6893203883495146,2.6060645989999998
P005103011422_Drosophila_willistoni_part1_of1,P005081003743_Drosophila_kikkawai_part3_of3,0.84605,0.7024793388429752,2.5022718409999998
P005103011422_Drosophila_willistoni_part1_of1,P005081004694_Drosophila_kikkawai_part1_of1,0.86269,0.7119341563786008,2.5960708589999997
P005103011422_Drosophila_willistoni_part1_of1,P005082012188_Drosophila_mauritiana_part1_of1,0.95418,0.17200000000000004,0.259077248
P005103011422_Drosophila_willistoni_part1_of1,P005082012529_Drosophila_mauritiana_part1_of1,0.86798,0.691358024691358,2.403599451
P005103011422_Drosophila_willistoni_part1_of1,P005083008909_Drosophila_melanogaster_part1_of1,0.96089,0.17200000000000004,0.262991164
P005103011422_Drosophila_willistoni_part1_of1,P005083008910_Drosophila_melanogaster_part1_of1,0.8603,0.6872427983539094,2.4029244000000003
P005103011422_Drosophila_willistoni_part1_of1,P005084006084_Drosophila_miranda_part1_of1,0.86719,0.7037037037037037,2.246835572
P005103011422_Drosophila_willistoni_part1_of1,P005084006085_Drosophila_miranda_part1_of1,0.90519,0.17200000000000004,0.20727368000000002
P005103011422_Drosophila_willistoni_part1_of1,P005085005288_Drosophila_mojavensis_part1_of1,0.9156,0.14859437751004012,0.285130298
P005103011422_Drosophila_willistoni_part1_of1,P005085005289_Drosophila_mojavensis_part1_of1,0.82655,0.6540084388185654,2.026388619
P005103011422_Drosophila_willistoni_part1_of1,P005086002813_Drosophila_navojoa_part1_of1,0.9165,0.15662650602409633,0.26677209
P005103011422_Drosophila_willistoni_part1_of1,P005086003013_Drosophila_navojoa_part1_of1,0.87151,0.6446280991735538,1.989547973
P005103011422_Drosophila_willistoni_part1_of1,P005087007713_Drosophila_novamexicana_part1_of1,0.86413,0.6694214876033058,2.090771083
P005103011422_Drosophila_willistoni_part1_of1,P005087007760_Drosophila_novamexicana_part1_of1,0.93551,0.1325301204819277,0.205356422
P005103011422_Drosophila_willistoni_part1_of1,P005087007761_Drosophila_novamexicana_part1_of1,0.86237,0.6487603305785123,1.974966277
P005103011422_Drosophila_willistoni_part1_of1,P005088004783_Drosophila_obscura_part1_of1,0.87369,0.6872427983539094,2.2964667260000002
P005103011422_Drosophila_willistoni_part1_of1,P005088004859_Drosophila_obscura_part1_of1,0.84603,0.6680161943319838,2.065565269
P005103011422_Drosophila_willistoni_part1_of1,P005088004876_Drosophila_obscura_part1_of1,0.91541,0.18400000000000005,0.235041299
P005103011422_Drosophila_willistoni_part1_of1,P005089006354_Drosophila_persimilis_part1_of1,0.8707,0.7037037037037037,2.242907767
P005103011422_Drosophila_willistoni_part1_of1,P005089006356_Drosophila_persimilis_part1_of1,0.9311,0.17200000000000004,0.20727368000000002
P005103011422_Drosophila_willistoni_part1_of1,P005091006300_Drosophila_rhopaloa_part1_of1,0.97325,0.16000000000000003,0.287507866
P005103011422_Drosophila_willistoni_part1_of1,P005092009946_Drosophila_santomea_part1_of1,0.96283,0.17600000000000005,0.286769271
P005103011422_Drosophila_willistoni_part1_of1,P005092009948_Drosophila_santomea_part1_of1,0.8518,0.6872427983539094,2.402891003
P005103011422_Drosophila_willistoni_part1_of1,P005093013422_Drosophila_sechellia_part1_of1,0.95892,0.17600000000000005,0.26302178
P005103011422_Drosophila_willistoni_part1_of1,P005093013423_Drosophila_sechellia_part1_of1,0.85909,0.6872427983539094,2.399001863
P005103011422_Drosophila_willistoni_part1_of1,P005095004731_Drosophila_setifemur_part1_of1,0.90755,0.18000000000000005,0.26814708200000004
P005103011422_Drosophila_willistoni_part1_of1,P005095011902_Drosophila_setifemur_part1_of1,0.81304,0.7064220183486238,2.472593376
P005103011422_Drosophila_willistoni_part1_of1,P005095011903_Drosophila_setifemur_part1_of1,0.85223,0.7083333333333333,2.3973750739999997
P005103011422_Drosophila_willistoni_part1_of1,P005097008429_Drosophila_subobscura_part1_of2,0.86712,0.7037037037037037,2.2671632450000003
P005103011422_Drosophila_willistoni_part1_of1,P005097008429_Drosophila_subobscura_part2_of2,0.85341,0.6842105263157895,2.032019402
P005103011422_Drosophila_willistoni_part1_of1,P005097009271_Drosophila_subobscura_part1_of1,0.90374,0.18799999999999994,0.220621122
P005103011422_Drosophila_willistoni_part1_of1,P005098006594_Drosophila_subpulchrella_part1_of2,0.94391,0.16000000000000003,0.296643801
